	HC22	HC140	HC3	HC152	HC158	HC155	HC75	HC91	HC72	TA1	TA54	HC137	TA13	HC66	TA75	TA79	TA66	HC55	TA26	HC78	HC49	TA42	HC5	TA32	TA6	HC85	TA30	HC81	HC118	HC33	HC144	TA60	HC26	HC62	HC129	HC104	HC2	HC9	HC111	HC100	HC132	TA36	TA50	HC121	TA28	HC37	TA16	TA46	TA23	HC16	HC124	HC89	TA38	HC108	HC1	TA57	HC115	HC52	HC69	TA72	HC96	HC149	HC6	TA63	HC23	TA47	HC133	HC56	TA29	TA73	TA76	HC63	TA58	HC92	TA39	HC40	TA43	HC79	HC86	HC82	HC141	HC145	TA27	HC20	TA7	HC156	TA51	TA37	HC125	HC24	HC57	TA70	TA17	HC12	HC4	TA67	HC44	TA48	TA24	HC70	TA77	HC17	HC159	HC25	HC45	HC142	HC64	TA20	HC7	HC58	HC76	TA55	TA33	HC30	TA44	HC119	HC105	HC116	TA80	TA64	HC138	HC112	TA10	HC93	TA14	TA31	HC27	TA59	TA68	TA3	TA25	HC67	HC8	HC15	HC34	TA18	HC38	TA8	HC50	TA78	TA61	TA21	HC126	TA74	HC46	HC60	HC59	TA52	TA49	HC130	TA34	HC134	HC90	TA2	TA56	TA65	HC73	TA45	HC68	HC153	HC65	HC28	TA71	HC41	HC61	TA40	HC21	HC83	HC18	HC143	HC77	TA11	TA4	TA35	HC11	HC35	HC94	HC135	HC47	HC80	HC127	HC117	HC29	HC139	HC109	HC157	HC53	TA53	TA15	HC84	TA5	HC146	TA19	TA62	HC71	HC160	HC113	HC14	HC136	TA41	HC74	HC39	HC106	TA22	HC120	HC97	HC128	HC19	TA9	TA12	HC131	TA69	HC42	HC51	HC48	HC95	HC36	HC122	HC87	HC54	HC114	HC147	HC13	HC98	HC31	HC10	HC43	HC107	HC150	HC148	HC123	HC110	HC151	HC32	HC99	HC88	HC154	HC101	HC102	HC103
HC22	0.0	0.269733322427	0.39636313194	0.343022334978	0.310604110971	0.3309923216	0.332455115113	0.3648114692	0.310688730694	0.338584907493	0.368570798833	0.304466682382	0.35957597814	0.340660801567	0.330062250032	0.3890358536	0.402723424742	0.258737686592	0.319375855613	0.356929702323	0.386442589548	0.340776736174	0.440207315255	0.371528755343	0.392755319067	0.291683386346	0.334863998105	0.279524699326	0.322614092028	0.321771438152	0.465896956324	0.36611687576	0.384333255781	0.328844502774	0.35941412453	0.335604444473	0.337185440571	0.404760205067	0.313453343138	0.32653828303	0.479925213214	0.32707904835	0.395961080476	0.356527197529	0.321867016969	0.304180314763	0.296420690891	0.339499166388	0.364581744979	0.413058038394	0.399149631494	0.396627074636	0.447279972383	0.396315128578	0.350611536416	0.394456990125	0.361287258742	0.293588238696	0.311382739945	0.43391505301	0.366418057049	0.297328434175	0.275034999419	0.452289091934	0.446517877793	0.372849126444	0.462720084339	0.239669541693	0.379107565941	0.381320582756	0.378737890625	0.314282583253	0.379228157517	0.323584701415	0.390133475748	0.385816231131	0.329434841463	0.30322390256	0.354930026311	0.380232139415	0.353376862948	0.392182011979	0.328206005094	0.302568174098	0.313688886408	0.288068903895	0.392169994638	0.392402608194	0.381303675959	0.349237816056	0.391298123689	0.339816261326	0.440501979986	0.457216702561	0.282071515276	0.429934009399	0.539908080638	0.359012583755	0.32299718295	0.335193596202	0.454931061969	0.335765596302	0.376450701504	0.305943515412	0.314898915735	0.312870159626	0.444254382244	0.346403676942	0.389842477297	0.279781958171	0.428816701444	0.312360690257	0.287946549783	0.423516415471	0.362230913666	0.294876995648	0.334356782357	0.434094834114	0.441014940975	0.477694353618	0.372503803667	0.357378490087	0.372830046414	0.404640166174	0.333459217185	0.372217503449	0.260747892064	0.365399850837	0.314372195008	0.410831222007	0.491523970545	0.288826405473	0.277914042065	0.346819264263	0.369649396373	0.358826088348	0.334763557326	0.390915370003	0.344292956497	0.361408032111	0.353214266351	0.362780301609	0.37783014708	0.411332666407	0.389850662502	0.290746479694	0.327421585636	0.468331515186	0.356645332097	0.30011143199	0.369699460646	0.348625256276	0.295552955126	0.341801226737	0.399448512213	0.317970830065	0.326767971883	0.417889300225	0.311089335159	0.386364110573	0.391227012594	0.303386974468	0.283596800735	0.382256281701	0.269005083561	0.327994594073	0.283024463529	0.317044716042	0.416145895517	0.305685156125	0.333040477661	0.390202652782	0.530520721001	0.420738144683	0.317668684082	0.337907070286	0.343569354559	0.281393476895	0.303269103293	0.307230844136	0.281934423287	0.385220949841	0.381697779013	0.325025119369	0.275416892898	0.423405648227	0.368813760182	0.422599712051	0.330742787613	0.29827150431	0.419696630898	0.390245430931	0.360027752888	0.513933278271	0.369328429157	0.296142199399	0.356767222682	0.356522425071	0.391455361245	0.355727224025	0.359467754464	0.361120372181	0.383520229433	0.3764526026	0.379314206643	0.332570173373	0.37144829412	0.406285405106	0.325825160941	0.34448845325	0.346062068257	0.37827482587	0.314581807482	0.352716951056	0.329693953201	0.345119985518	0.367876576005	0.29660378839	0.346500714991	0.345901442782	0.368326414475	0.373772761835	0.270529010343	0.350559719105	0.388585936982	0.295976420227	0.351375552923	0.336620844087	0.339356586957	0.357665446586	0.385021309268	0.3761278667	0.344057256274	0.386483918107	0.27057375914	0.306870730975	0.297335492856	0.352984742821	0.375549335741	0.343360921783
HC140	0.269733322427	0.0	0.344634310641	0.327126724041	0.343053559349	0.318903173923	0.295357365531	0.328771404079	0.319694241719	0.347533081097	0.396253713686	0.26246817567	0.352780313442	0.290724970449	0.324830744679	0.36655070964	0.350927446881	0.318600115621	0.30609491685	0.312316599978	0.295153221114	0.380819164582	0.442717624521	0.313038347	0.447956937201	0.292733270204	0.397029680147	0.283821624903	0.271737039081	0.340053099417	0.484154154726	0.410074940765	0.42097953477	0.3333773856	0.440343293529	0.28074869255	0.317624334788	0.430364859	0.328807363523	0.282660325831	0.461063410302	0.332046989669	0.390954557729	0.313775533955	0.388068926015	0.318462461036	0.340873278476	0.347505866721	0.435608579516	0.375505517674	0.41362631231	0.425111197827	0.495870186734	0.401477790453	0.349714625575	0.412266494759	0.340562502579	0.345837920998	0.348111521397	0.466952805199	0.376148018987	0.30847305002	0.281344072677	0.498198794336	0.4708317557	0.394458766665	0.427827121044	0.249846133613	0.375247761481	0.420305189794	0.397941456481	0.334139465648	0.416900087372	0.307569452061	0.431845529789	0.33224975568	0.326671086256	0.305776333693	0.292015221989	0.320801321535	0.327972315101	0.355213975807	0.400132591971	0.27269689327	0.309446659039	0.316584372466	0.456432013626	0.441582314666	0.384217500913	0.324771460558	0.331101694736	0.390198550642	0.451492655633	0.478368908428	0.303506685593	0.359967212486	0.501755014144	0.365052989744	0.348106522254	0.348515581641	0.478990134211	0.307532235727	0.374800195109	0.341197931711	0.29922553777	0.325509394597	0.399905841768	0.403525475113	0.335460070793	0.317792362013	0.484049556115	0.351276266994	0.279328739124	0.368955792421	0.346320601071	0.335740264899	0.345996706556	0.479056150535	0.429854588591	0.489828936162	0.39497438859	0.273518268135	0.432516343661	0.315067058994	0.329468743645	0.366821755272	0.308359859662	0.358053033793	0.330432036029	0.367121727657	0.499391448218	0.297945079292	0.262452483314	0.285893745717	0.328747296441	0.347076841163	0.379368947701	0.422427477689	0.355293566919	0.401415399933	0.431262746504	0.310610632266	0.35014746977	0.428415501838	0.395541982472	0.27566469794	0.305031021463	0.507071394695	0.348792453504	0.330590275041	0.39993126147	0.34283440228	0.276495797289	0.356300985899	0.443822668833	0.359898271333	0.326281881014	0.418191821087	0.344363080919	0.446729314932	0.363063053368	0.317540642868	0.31645194824	0.33935246439	0.277857343657	0.320315428196	0.2868979072	0.278803783637	0.391893504768	0.315097977334	0.270060740518	0.33813803987	0.57806540795	0.454380246213	0.375186779737	0.310174603747	0.28873230353	0.257316344612	0.335763427033	0.248024024261	0.288146568996	0.320864291874	0.31895962504	0.261210777151	0.295081324048	0.398550115748	0.330848369908	0.462773224819	0.312735763726	0.347144435984	0.37408205241	0.379755955668	0.342376120198	0.513600024405	0.334355633921	0.282950825743	0.366678781188	0.354890258797	0.333531007254	0.354920374076	0.371906983909	0.316952954475	0.318022005021	0.370111666534	0.390431530743	0.288118333733	0.408231395806	0.37666453542	0.347293715378	0.354618937556	0.362666615589	0.345505683243	0.274951740916	0.342356083319	0.394956447701	0.321285936184	0.280469099102	0.331900528746	0.362422726098	0.325487683511	0.326844900081	0.339553121001	0.265173221994	0.339166864144	0.420755510913	0.292591665809	0.328431073657	0.329246978764	0.371969781061	0.300029013155	0.424812240222	0.403150568648	0.386192182294	0.398177188639	0.290722103179	0.312714013904	0.269199319886	0.373915892057	0.310209332986	0.353484709798
HC3	0.39636313194	0.344634310641	0.0	0.341999019716	0.379089054329	0.359166380858	0.380771736022	0.308891290374	0.375879105147	0.426756195065	0.503994039667	0.31241015851	0.442243433295	0.315748447062	0.426480863531	0.438326336923	0.421428715799	0.436368211905	0.397004279937	0.317506766539	0.299171335211	0.450518571732	0.490973423185	0.410284050676	0.528196148234	0.361986451097	0.486866622566	0.334864229389	0.371307664615	0.386050740679	0.479647920256	0.501176230308	0.5027674167	0.425239394896	0.42192982914	0.307939526835	0.34017442913	0.47167193647	0.377535400645	0.267792933743	0.376287380012	0.410629168587	0.50602567515	0.335316994828	0.411849340693	0.377221244453	0.423705337326	0.466319868261	0.495771435102	0.330449364828	0.458696613435	0.428746995128	0.558772250889	0.439574898715	0.370157896515	0.462305460858	0.358336082793	0.340086851048	0.386034515523	0.543876377222	0.443384750992	0.389144720267	0.342844097589	0.520278596771	0.512925656596	0.476338168008	0.41570724047	0.362639273027	0.432214981034	0.499837421712	0.444745474556	0.402367771707	0.48367820042	0.368073396891	0.505691105042	0.351513768359	0.441301423732	0.439627516224	0.280965887126	0.318098126973	0.356421411606	0.326616895963	0.483800255802	0.332794251519	0.390245614063	0.346007632993	0.524496963473	0.511184315412	0.42801649672	0.398675370894	0.351264997244	0.465939459367	0.496988516378	0.515912652248	0.339797181404	0.421524051698	0.459017296332	0.422243183246	0.443020803384	0.357490126992	0.542737540894	0.299152128063	0.497007663158	0.33705611862	0.277841038587	0.403522978956	0.369259896047	0.445933340752	0.30537936128	0.380827711487	0.443025846338	0.449403728524	0.340608370032	0.331443969112	0.421120648505	0.380937092134	0.334710149582	0.516225050191	0.465121760314	0.558255645175	0.419120034648	0.298731772033	0.456064842771	0.302852103762	0.448700528743	0.468535815001	0.406342168138	0.4441038834	0.399053026723	0.403268607252	0.582002010503	0.376630304148	0.382474724262	0.312654167619	0.357951260475	0.447243336727	0.414847499552	0.490390792769	0.38224012588	0.457958346207	0.497893811214	0.371708013337	0.30159388501	0.527723995093	0.438230058443	0.404701582875	0.430274691741	0.576684381841	0.429909615837	0.343387144422	0.500585667905	0.348514611406	0.379580741655	0.435802329658	0.491197150285	0.44254033257	0.415556474274	0.494510128286	0.455362218574	0.441569344318	0.355328990715	0.3971405251	0.419756511609	0.310284254376	0.395634907899	0.350400001309	0.350543619732	0.37558018722	0.371514331573	0.388883838552	0.329116430274	0.37120525386	0.599790960101	0.482324069138	0.422218214743	0.337074039117	0.309220450446	0.373823622541	0.344249317153	0.38107060728	0.392814737744	0.362719547222	0.311996985682	0.349744300224	0.35260544093	0.402021653543	0.301036590647	0.531372540586	0.414475207358	0.434911847126	0.40929150804	0.314725864873	0.427824390307	0.556250484792	0.364736687924	0.372712463907	0.365931382693	0.373989522761	0.315218800997	0.447063546037	0.419602226628	0.32222951256	0.341839692862	0.432638707249	0.412482196478	0.314248186525	0.35349811997	0.311339387449	0.431503642724	0.450378249889	0.413249950308	0.318298176908	0.346096029605	0.384349309963	0.451285529836	0.356170115861	0.298919489137	0.408768448375	0.409821340617	0.308414958566	0.298738727192	0.296584320004	0.359262487418	0.391978221988	0.477523039242	0.425037570561	0.347255036912	0.36626948015	0.37828993429	0.343008753269	0.463343761941	0.432418642305	0.432749748347	0.385509971659	0.404899210781	0.352156449841	0.37921491442	0.392701440755	0.323138669401	0.457293769116
HC152	0.343022334978	0.327126724041	0.341999019716	0.0	0.347702507544	0.382729187925	0.353829725357	0.341806843548	0.311996077296	0.350849126179	0.378385728819	0.283544202381	0.355980437088	0.301302985346	0.329133529847	0.388748767604	0.353708861613	0.38341175481	0.355139362135	0.301978801718	0.335993713052	0.414757918797	0.424185415846	0.374922013479	0.458895890585	0.322943570306	0.393705919065	0.331321802434	0.312952109275	0.36572414356	0.41918853364	0.362306668399	0.426902098764	0.350058450353	0.448761436928	0.299469411071	0.351327504208	0.402982660046	0.331013126268	0.321767997145	0.48381188071	0.343843521208	0.393881387168	0.375715315628	0.41218912228	0.343448046445	0.360452479784	0.387559457164	0.423561249248	0.417781124392	0.400385917615	0.390444124615	0.491092128824	0.374714391283	0.381998517808	0.416297871194	0.394558740608	0.350946078775	0.388652568791	0.473205974695	0.406725470017	0.340490054732	0.347880962179	0.502799491579	0.515569425519	0.412711359298	0.481139498404	0.327853135782	0.395963097444	0.401543079198	0.396897094118	0.345674845292	0.419892538501	0.342613295062	0.409063600858	0.309349704835	0.353449731219	0.32482008426	0.33426530805	0.308369086096	0.341977842493	0.384193747824	0.377023691257	0.265525290255	0.358166527837	0.296686233558	0.446713269976	0.441554988872	0.386925247872	0.425956445626	0.415303236878	0.402735387018	0.484755992902	0.438527301088	0.3060019866	0.37401629755	0.555968758163	0.395541634646	0.350138512807	0.328028934289	0.465340484515	0.306139875484	0.411358395966	0.356672449143	0.30182010578	0.363185086027	0.478238632515	0.45602726877	0.368505479787	0.367223641007	0.447567704944	0.368215031783	0.362732367187	0.374854990487	0.394989058735	0.379126850679	0.323274707814	0.409868076784	0.502072853263	0.501145727429	0.433048910618	0.297269988992	0.435210399141	0.360396961875	0.325234268151	0.375392645153	0.356043545838	0.344354052739	0.354503754618	0.427267526183	0.481206739111	0.34773452966	0.34216866843	0.319677675245	0.421365868062	0.358418592559	0.347353554842	0.415058315679	0.381881939899	0.412253404842	0.421337139835	0.341558225444	0.36428371227	0.426211025243	0.350763900399	0.333690766145	0.3316511356	0.536887005005	0.340671262274	0.301138342172	0.434174014463	0.309760699821	0.340375624088	0.386926971901	0.41602147405	0.358842189032	0.341948085712	0.406047198621	0.330998113304	0.402401829966	0.414801790464	0.319973173107	0.3176969579	0.355622637308	0.374734828897	0.318727118975	0.371442255992	0.376014987391	0.422066288444	0.30262384323	0.313377934953	0.397151824944	0.564102089393	0.479927741282	0.403857873891	0.336873134373	0.327379772885	0.353794119543	0.330544521493	0.318220182069	0.355667587374	0.369243739655	0.376457586633	0.317141465659	0.31225273561	0.437440173627	0.386517636339	0.436563173973	0.314884878651	0.39574924746	0.347687187833	0.317712768188	0.398097084472	0.521287647276	0.403664159505	0.283931199348	0.363875235815	0.403621487796	0.413480708727	0.363496034638	0.454544047054	0.328579416992	0.299399174245	0.383817396803	0.363766322507	0.317272356213	0.404209923989	0.397515032053	0.373440680286	0.348187593662	0.408166051649	0.352417449389	0.28710730024	0.363630225476	0.402115635363	0.335064910121	0.337152011002	0.317145737146	0.419510660052	0.320096349539	0.317156852215	0.384160804286	0.284719968186	0.391046367749	0.427863724187	0.319386893546	0.323407192385	0.402843276245	0.378386733796	0.361966184608	0.420157424709	0.445044480022	0.345580518254	0.408012630886	0.3763563463	0.302803827078	0.31478173357	0.422550728335	0.312056264311	0.354262298624
HC158	0.310604110971	0.343053559349	0.379089054329	0.347702507544	0.0	0.278694947679	0.253696532926	0.299312857988	0.341474580184	0.343644518127	0.369183227324	0.279527399009	0.311078702226	0.279550877078	0.303741075004	0.385271907956	0.403444498854	0.229586438577	0.288712342743	0.35329895573	0.365206621444	0.329233714414	0.468544420823	0.389682118383	0.42699987352	0.252666351549	0.324018063918	0.244658000149	0.349152136511	0.307643495694	0.452445687285	0.375555019906	0.332146079344	0.348322196425	0.312888632912	0.351576652972	0.324662789794	0.424620235318	0.311732778622	0.302341384379	0.46747727431	0.339190733594	0.441741002706	0.388682997809	0.350360566544	0.275466574265	0.273920485695	0.326044423413	0.334095339647	0.38225573877	0.375122144461	0.425899822719	0.459681393355	0.409701911964	0.345518340439	0.385874741551	0.323775681221	0.344803607842	0.373369712345	0.424988804995	0.34591408253	0.281512001808	0.379605182515	0.410421453769	0.435300965888	0.334799265087	0.465625593829	0.262126722474	0.388602486302	0.420087457219	0.405617067764	0.413445438957	0.402766012499	0.263534814447	0.365801991561	0.331903677046	0.308607634967	0.414278069711	0.300421084753	0.331098610906	0.35899153937	0.46982402503	0.367088213607	0.30530630908	0.330389796127	0.281077385835	0.39308462887	0.396556189793	0.387668158894	0.38663888037	0.426632291083	0.342417595591	0.430401482174	0.478316031512	0.278461221091	0.460760271028	0.530868998842	0.353064125271	0.340748010502	0.297730681013	0.435874701872	0.296776968401	0.473771859465	0.369869742396	0.293750833185	0.286159928088	0.484367842791	0.385756804459	0.402387548525	0.371706851212	0.40456389274	0.298395219177	0.254718394311	0.452076935258	0.370370206468	0.293920618356	0.335262724564	0.475815658356	0.444083063669	0.401242830075	0.40822040786	0.282684624889	0.358965347185	0.374621996636	0.334749871315	0.353415532857	0.344745656949	0.375735920409	0.288281364651	0.427066727051	0.473907794739	0.353951148397	0.31506359825	0.329525589003	0.36407257219	0.329649963786	0.361048522108	0.420396712539	0.302792715267	0.389547601288	0.36037617894	0.386377493412	0.383632365427	0.449606042677	0.365144233001	0.317542037436	0.329667718742	0.453769639636	0.339842772848	0.303681591631	0.325603854871	0.358780635905	0.339455216011	0.328976963044	0.411736380242	0.333918870472	0.429492606316	0.407348556761	0.303681537625	0.38265088527	0.365330581954	0.302523268416	0.29956394222	0.394920356238	0.24746584758	0.321247292726	0.313002648629	0.314392275589	0.416899873737	0.334458925907	0.317147813187	0.354455976222	0.522273408682	0.387490440938	0.355971449715	0.349589226125	0.354054856192	0.301376744586	0.28783268628	0.316910119333	0.380478133853	0.317834670532	0.367909868073	0.323478147288	0.292012632919	0.49462322236	0.39468059649	0.40268791529	0.326090584527	0.412419755367	0.418956916295	0.409107772104	0.377441899529	0.54193929162	0.392602722966	0.332822202328	0.380787487727	0.311618747397	0.372985241943	0.328749534476	0.375499948018	0.340691079431	0.343362026951	0.38966449038	0.344852084213	0.34229288588	0.385906401059	0.406137802715	0.324896850115	0.358419850426	0.315730246557	0.388325284847	0.356359262374	0.341322688063	0.389218305116	0.30702840482	0.320973661308	0.326484067592	0.341534751422	0.310081017582	0.329611090327	0.338244774995	0.253165470577	0.346031190643	0.404660306822	0.36452840849	0.364242835812	0.353417142574	0.28711281693	0.341324903063	0.386687868216	0.361252415396	0.369926379543	0.378596342004	0.313157400681	0.295972510553	0.30840976812	0.314343381122	0.374731368294	0.413750394975
HC155	0.3309923216	0.318903173923	0.359166380858	0.382729187925	0.278694947679	0.0	0.250330757933	0.248274129523	0.380815496483	0.359762733812	0.426551119547	0.30474520238	0.386089821499	0.301002510454	0.35880627911	0.372400511958	0.392337848557	0.298834305592	0.332957108689	0.352535691438	0.312169387559	0.376829817707	0.482699486986	0.387729534283	0.450300411461	0.305289100894	0.402880582767	0.272612065123	0.337038392425	0.270390504127	0.485048037318	0.451464266592	0.39790501724	0.347076548067	0.362254452235	0.311159964397	0.324213761799	0.453515910778	0.359632264793	0.302804633509	0.418211897036	0.322775608683	0.46085362202	0.33489183167	0.379537106692	0.292027734538	0.325320031786	0.365122804769	0.407140933466	0.345689245296	0.431049491523	0.450382505306	0.498440696221	0.449537783223	0.363811725977	0.446110734571	0.338378057033	0.328147939536	0.366815549719	0.481148933635	0.395392940279	0.262248812552	0.341145204054	0.49837630212	0.450021567389	0.389773106934	0.39157524276	0.290069390145	0.381562421994	0.454083357507	0.401169047786	0.415572931404	0.457455298733	0.288632832406	0.427695579338	0.364176080084	0.343669192375	0.39674837804	0.278939032747	0.288579175146	0.328350295274	0.43609368953	0.409467745988	0.331780057797	0.320563136418	0.32410570827	0.474691197428	0.463416953521	0.405637438838	0.339763348863	0.349659307868	0.400099483808	0.450155884147	0.533998484864	0.305827742534	0.435455292501	0.483388916758	0.389970234363	0.360085879578	0.349538444789	0.50227412243	0.279438773119	0.462682680945	0.377661980317	0.28174040917	0.338927230304	0.406261370892	0.344823058369	0.368349818314	0.361096213822	0.453646758878	0.348607526793	0.283411524502	0.416573684006	0.370142165254	0.322409091016	0.303922287954	0.515927005954	0.417719691912	0.469318210356	0.373215421269	0.309200597531	0.390597783729	0.316936708861	0.373233575047	0.391896910139	0.375015241562	0.421789042609	0.367943856694	0.383826876665	0.5190583646	0.31703853189	0.286718544331	0.326398911178	0.32574314265	0.379545994747	0.379688754636	0.440832374339	0.323558545026	0.430995711372	0.429887009132	0.355977365725	0.308224815776	0.465776990914	0.417304431417	0.276655924635	0.315658904612	0.500869200694	0.375193499133	0.337518076557	0.404855895702	0.328797816961	0.300181840474	0.3388071362	0.435381133071	0.363827803589	0.406266607803	0.387818787527	0.353167156995	0.437370176709	0.350100016965	0.303723733507	0.309318424627	0.343459941335	0.30439197329	0.313404501411	0.277757604906	0.278132074545	0.40638889509	0.371282186001	0.310466718541	0.313637871485	0.551001212002	0.460457676102	0.402169632088	0.28532523698	0.328588008387	0.240192600637	0.301739059583	0.33446738891	0.354197328662	0.265484638658	0.313829546402	0.297969174592	0.303887330492	0.475593595627	0.346892826507	0.44890297294	0.354500280758	0.418856015713	0.423632552038	0.395699403287	0.334647662158	0.537472074379	0.30747970116	0.332453371921	0.382497081118	0.309930485367	0.273519095372	0.343052630474	0.334502304237	0.293797054346	0.329627483623	0.350725270105	0.410386915851	0.29778095549	0.397887243898	0.360529501793	0.341923984885	0.352905035155	0.282162724412	0.339272289414	0.35927649582	0.338191134563	0.395099392879	0.314107814246	0.282470249976	0.360974215435	0.345442619756	0.293947758261	0.354676268151	0.290899938694	0.32714311233	0.313807950943	0.437120155367	0.36528005331	0.335848842946	0.298202846258	0.348482636046	0.278982776718	0.425453076327	0.41812972555	0.402028124941	0.372394312796	0.304623281831	0.356113902053	0.291374457194	0.320665372499	0.372483901051	0.416426033062
HC75	0.332455115113	0.295357365531	0.380771736022	0.353829725357	0.253696532926	0.250330757933	0.0	0.276044660275	0.360354760903	0.343184761626	0.413947334715	0.277351492459	0.350775051384	0.247183596756	0.33839198763	0.352650328006	0.370118186225	0.294455476434	0.314848697466	0.342264498798	0.301663313001	0.369354815969	0.445609262256	0.367857932206	0.438914575758	0.259701528056	0.370514289989	0.247426524154	0.332369869054	0.247655877474	0.462316771184	0.419007967496	0.399874500654	0.315461745144	0.368188043798	0.304100798899	0.341057106603	0.460931783746	0.339489994613	0.292857840082	0.451950501404	0.314353673529	0.449840622345	0.362454510851	0.397519269261	0.300502401886	0.3324123393	0.325606876448	0.40366375672	0.368454692478	0.422654706907	0.43258070925	0.513692082463	0.414310577313	0.376086175246	0.416127022631	0.360180828841	0.338843712339	0.390306300042	0.459080477153	0.384913557435	0.26772574689	0.333463714432	0.505175230587	0.478488203265	0.376238198052	0.377746312229	0.274585269137	0.372171636228	0.434128146875	0.391063067768	0.393280766611	0.429839456186	0.231768517022	0.410195951085	0.32613258867	0.294210057355	0.369128543817	0.315773342586	0.299566569338	0.336817346594	0.43998095761	0.396945660198	0.300757329434	0.353266682661	0.306248841712	0.45657373858	0.446959867309	0.368234186346	0.347582618513	0.374735385027	0.397601156828	0.450415040654	0.509571625121	0.303078894522	0.42667013727	0.516398246649	0.363277039166	0.323117614939	0.320421149778	0.460351830126	0.292604561783	0.445448442408	0.367490965808	0.309534635151	0.325779847772	0.437685002534	0.403159273083	0.394526064733	0.365705447087	0.457686518516	0.343839255373	0.283118211449	0.439440917006	0.361791203882	0.307944147005	0.299313084929	0.50011684369	0.446924484832	0.433138726103	0.393563674288	0.305636438252	0.416671473922	0.342628868419	0.343580014542	0.361367593564	0.356502030068	0.398262246116	0.336474804122	0.363794097335	0.504303335791	0.33813378408	0.253090441326	0.325783789619	0.331255290688	0.34340484882	0.361745535467	0.438500782173	0.340143787744	0.396442944102	0.423155157614	0.33509733096	0.341594565242	0.435787620982	0.408549531325	0.303885545685	0.286436176222	0.48217983115	0.352316150755	0.324548583143	0.363240463343	0.339925876363	0.290362251158	0.3285328028	0.442870750005	0.330468387682	0.390463362981	0.393627718538	0.338492447093	0.415947225796	0.299978652586	0.320797759296	0.307467519791	0.367491587004	0.308018166811	0.327693451176	0.293419338961	0.251784984102	0.442893056995	0.349392907288	0.283658785168	0.314821830548	0.551685570717	0.448094005866	0.400740321543	0.301000575825	0.302953194405	0.267249811459	0.315327310321	0.300765312262	0.352320197879	0.273963726846	0.288245258928	0.297699857033	0.302963240657	0.495391325938	0.339991525323	0.414758328197	0.327827884291	0.400701893039	0.400706230452	0.405748165414	0.347704114564	0.55599600138	0.355547323286	0.338515801113	0.382373069698	0.34562347788	0.29172099792	0.342517123987	0.346735521779	0.296161820892	0.341143201164	0.358641433616	0.39557726523	0.300076487145	0.403786820085	0.372356348634	0.333904583366	0.343632862828	0.29659184086	0.38078324777	0.338720300715	0.366719141118	0.446211955984	0.343111682096	0.317572093951	0.337156314621	0.361375699076	0.32346426404	0.336421099408	0.304785385658	0.281971204146	0.342507546839	0.431489451689	0.347623863199	0.353795931602	0.317046372483	0.358472546636	0.304924507458	0.410695356614	0.40425970381	0.395482757305	0.398266142341	0.308436201028	0.341132038379	0.280932171908	0.375378321258	0.36291267414	0.410026989213
